"GeneSymbol","logFC","adj.P.Val","P.Value","Degree","Betweenness","Closeness","Centrality_Rank","Louvain_Module","Module_Size","Rank","Score","MCC_Hub","Is_MCC_Hub","Top_Centrality","Major_Module","Strong_DEG","Priority_Score","Direction","Validation_logFC","Direction_consistency","Validated_in_GSE19435"
"LDOC1",1.32938163078818,0.00636864259526014,0.00039346401924518,0,0,NA,943,445,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PASK",1.01716362733744,0.00638494112323599,0.000395011707609315,0,0,NA,870,372,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MT1G",-1.38257065116133,0.00645399776408261,0.000401025701748784,0,0,NA,823,325,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-19.2475453714286,"Consistent","Yes"
"PCBP4",1.16825070981527,0.00657116936696008,0.000410671507164111,0,0,NA,848,350,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DHCR7",1.41037345704926,0.00659920831005513,0.000412978160460699,5,3171,0.213017112994881,167,16,16,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"NUB1",-1.24760244606773,0.00667842931864651,0.000418824662654421,0,0,NA,649,151,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-179.962028571428,"Consistent","Yes"
"ZNF431",1.47388090480296,0.00669257188043686,0.00041999498324437,0,0,NA,938,440,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"FCHSD1",1.43422794444581,0.00680823312347432,0.000429559710951568,0,0,NA,743,245,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TMCC1",1.44439948492365,0.00689472894951117,0.000435803423730675,0,0,NA,851,353,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CD101",1.22112606060714,0.00693039398269233,0.000439615091193204,0,0,NA,960,462,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZDHHC16",1.26780072961823,0.00693333543370925,0.000440073724022438,0,0,NA,993,495,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RNU1-4",-1.07980822555419,0.00694456550119428,0.000441249202199488,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CDCA7L",1.32873133197044,0.00716764384550415,0.000458458471285131,1,0,0.172629482477165,532,14,17,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PDE4DIPP6",-1.30387300286823,0.00734223159021296,0.000473200926523009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SACS",1.37543304715517,0.00751672194198729,0.00048842539094999,0,0,NA,757,259,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"IL1RN",-1.18538678277094,0.00776708911418693,0.000510614039498431,0,0,NA,548,50,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-108.475782857143,"Consistent","Yes"
"PRKCSH",1.39323369122906,0.00782797200589109,0.000515776690782179,3,5,0.695652173913043,273,15,7,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SNORD1B",-1.02386674802709,0.00786468491772326,0.000519028241801855,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CDCA4",1.49535341800246,0.00790008178284463,0.000521866044811147,0,0,NA,580,82,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"APBA2",1.33242612817241,0.00799814181444764,0.000530714497818782,0,0,NA,887,389,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"LACTB",-1.09362176150246,0.0080709347905846,0.0005379370057962,0,0,NA,781,283,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-178.9997,"Consistent","Yes"
"MPRIP",1.42781636152586,0.00815253596499491,0.000545380514147928,0,0,NA,937,439,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",74.8434385714286,"Consistent","Yes"
"PKD1P1",1.07007714919828,0.00827688306189915,0.000556185907630687,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"USP32",-1.07755084654433,0.00838421171347243,0.00056609538553627,0,0,NA,899,401,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ELP4",1.45822954882389,0.00839322241771639,0.000567414604386281,3,913,0.168114297166613,247,28,6,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZNF30",1.38491420475,0.00839921572066684,0.000567997607753592,0,0,NA,950,452,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",19.071517,"Consistent","Yes"
"SLC25A17",1.29026631055419,0.00847708622202589,0.000574878939026252,0,0,NA,578,80,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SPATC1L",1.48607273857143,0.00868506571655241,0.000592477011681563,0,0,NA,861,363,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MCRIP1",1.28776221518227,0.00883342813371986,0.000605029324227388,0,0,NA,666,168,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PPP4R2",-1.08529364517734,0.00890087850066623,0.000611302331227008,0,0,NA,779,281,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"FBXO4",1.38408531401478,0.0089633838511037,0.000617346396808036,0,0,NA,853,355,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",16.9433871428571,"Consistent","Yes"
"ASB13",1.41445542131034,0.00904305919843014,0.000624748621974499,0,0,NA,783,285,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"KCNB1",-1.39992735796798,0.00905701800682893,0.000626143747586401,0,0,NA,737,239,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TANC2",1.09934759431034,0.00907532553451927,0.000628322807009761,0,0,NA,585,87,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TFF3",1.48196691360591,0.00911578639348899,0.000632475111927832,1,0,1.06609808102345,538,44,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GLYATL1",-1.4803794356564,0.0091415253512736,0.000634648041049864,2,1,1.22324159021407,339,21,3,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RIMS3",1.38242650028325,0.00922580311042018,0.000643488764504315,0,0,NA,693,195,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",10.900229,"Consistent","Yes"
"LRRC26",1.27609734608621,0.00942473035698805,0.0006611117424432,0,0,NA,850,352,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SLC12A2-DT",1.18270660076847,0.00942473035698805,0.000661293565731371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"FAM225A",-1.41926354091379,0.00962092268233257,0.000678318742609038,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"FEZ1",1.38960260005542,0.00965022773693291,0.000680793521616321,2,0,0.604010630587098,379,27,6,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",21.7196127142857,"Consistent","Yes"
"RN7SL1",-1.34563019913054,0.00966251997079493,0.000681865280486534,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"MLYCD",1.21637574534852,0.00971233140920435,0.000685997281046468,2,0,0.209448888754744,354,16,16,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"BCS1L",1.02402567257882,0.00975924153009883,0.000691376895676795,3,913,0.225422211372206,246,17,23,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",22.6179328571428,"Consistent","Yes"
"ACYP2",1.24475310091256,0.00986268771297142,0.000701563908028389,0,0,NA,988,490,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZNF609",1.05397479694828,0.00986268771297142,0.000701837636367999,0,0,NA,568,70,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",22.4105971428571,"Consistent","Yes"
"ZFP91",-1.34331736943842,0.00991992210290609,0.00070717066588649,0,0,NA,616,118,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"PRR35",-1.34289808535714,0.00992839237285188,0.000707984703092569,0,0,NA,583,85,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"STX1B",1.33309632950123,0.00993430412781732,0.000708826933809243,0,0,NA,660,162,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"VSNL1",-1.3878353270468,0.0100792529253997,0.000721089869681471,1,0,1.42857142857143,394,9,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TYSND1",1.10044016213793,0.0102228153498001,0.000735705783649283,1,0,1.26742712294043,445,25,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",68.7961414285715,"Consistent","Yes"
"SIGMAR1",1.24544581645566,0.0102520524667574,0.000738444718339834,3,455,0.179366226279502,261,16,16,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",21.61448,"Consistent","Yes"
"WRN",1.04085483234113,0.0103921241685521,0.000751174269260376,10,2619,0.232932838037424,98,14,17,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",17.9043314285714,"Consistent","Yes"
"MUTYH",-1.62774005022168,0.0105738045181976,0.000767664789923984,4,414,0.216435384822587,211,14,17,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ELOVL3",-1.10324654942734,0.0106170343260402,0.000771702459005654,0,0,NA,632,134,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"MARK2P21",1.19894947731527,0.0106297780593347,0.000773078859939755,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"FAM30A",1.24420608834113,0.0107738904224693,0.000786297141416693,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DNAJC24",1.06980111432512,0.0108427046555801,0.000794192851169153,1,0,0.145048111318408,529,28,6,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SPINT3",-1.06723315296059,0.0109378633731183,0.000802201069731357,0,0,NA,720,222,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RCE1",1.05970820341749,0.0109498736902758,0.000803313762927012,0,0,NA,756,258,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PAQR3",1.38306170410099,0.0110801108797582,0.000816621836769037,0,0,NA,579,81,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"EEPD1",1.20250957299877,0.0110953162191326,0.000818556861121908,0,0,NA,920,422,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CFAP410",1.05039571103571,0.0111969982012763,0.000827844375915326,0,0,NA,833,335,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GHSR",-1.29675553728325,0.0112218635839645,0.000830606802153274,0,0,NA,921,423,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"LAMB2P1",1.11690217076478,0.0112218635839645,0.000830633166554589,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MMP23B",1.08406335298768,0.0112551089660734,0.000833808860119219,0,0,NA,715,217,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SCAMP3",1.15851015975862,0.0112770008592466,0.000835669433367137,0,0,NA,948,450,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ABHD14A",1.06728437466133,0.0113074071693724,0.000838401471642399,0,0,NA,702,204,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"COCH",1.14576513387931,0.0116634834188275,0.000872705435034966,0,0,NA,731,233,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RAD51C",1.0721505075899,0.0117822740901344,0.000883838942672104,8,56,0.201712530576184,126,14,17,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"BRICD5",1.30991485394828,0.0118450604821912,0.000889551979215606,0,0,NA,751,253,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CHST14",1.44899915506897,0.0121096272844482,0.000913779332255794,0,0,NA,896,398,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"INTS4P1",1.0146197107463,0.0121516787573964,0.000917981618140424,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DEAF1",1.16961378162931,0.012155891652406,0.000918557246457558,1,0,1.23304562268804,456,29,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CHI3L1",1.15836167012069,0.0122038383148538,0.000922955483912216,0,0,NA,895,397,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GPRIN3",1.45408591606896,0.0122306172625027,0.000926016542751788,0,0,NA,996,498,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",13.3831374142857,"Consistent","Yes"
"PITPNC1",1.0443727188633,0.0122368805334458,0.000926749839472711,0,0,NA,565,67,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MACO1",1.08293967377094,0.0123046253266204,0.000933964595200912,0,0,NA,787,289,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"KCND1",-1.13146293050985,0.0123353841036679,0.000937082809255798,1,0,1.42857142857143,393,9,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"LINC01558",-1.12256834823153,0.0123454351516768,0.000938630510251138,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ACADSB",1.23937750749261,0.0127608347349649,0.000980750568226854,1,0,0.810372771474878,476,32,3,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ATF7IP2",1.33523366600369,0.0128736269254182,0.000991054762779122,0,0,NA,790,292,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",41.9125757142857,"Consistent","Yes"
"HDHD5",1.30807168480788,0.0130000085171247,0.00100326122768774,0,0,NA,801,303,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"EPHA1",1.08144982610345,0.0130525145418801,0.00100814238633056,0,0,NA,772,274,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GRIPAP1",-1.3295460899803,0.0132866015688737,0.00103156757115157,0,0,NA,883,385,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"OR11A1",-1.27847737249384,0.0135388825864434,0.00105526729241578,0,0,NA,734,236,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"DHDDS",1.22439901023768,0.0135486201636751,0.00105702878384119,1,0,1.29198966408269,500,36,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"EXOC1",-1.4266584782697,0.013708874932283,0.00107247978816425,1,0,0.407193756362402,523,15,7,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TM7SF2",1.05376306327586,0.0140252350660718,0.00110168368434135,2,0,0.156664000870204,360,16,16,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"HUS1",-1.12058403974138,0.0144021731233277,0.00113933700838994,7,149,0.206573735547732,140,14,17,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"B4GALT4",1.18802612289163,0.0144585359571206,0.00114490323049757,0,0,NA,827,329,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PTP4A3",1.57411842933744,0.0148216273015049,0.00117993094903048,0,0,NA,912,414,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TFEC",-1.33987488073892,0.014936812700047,0.00119163071401785,0,0,NA,926,428,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"EXOC5",-1.2210866431133,0.0149408478170501,0.00119226896365654,2,5,0.616016427104723,332,15,7,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"EPG5",-1.48167273153941,0.0150845409032122,0.00120584190160864,0,0,NA,721,223,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"POGLUT3",1.10262031641379,0.0151096138776978,0.00121117482460596,0,0,NA,880,382,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"AGA",1.10769290747537,0.0152402700607553,0.00122390684805413,0,0,NA,902,404,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SMIM11",1.00231916397414,0.0152797992704054,0.00122772836127096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PSG9",-1.48137399251355,0.0153016411641313,0.00122980732694718,0,0,NA,712,214,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-27.4268,"Consistent","Yes"
"GGACT",1.18372418123645,0.0153050576251268,0.00123040595800653,0,0,NA,804,306,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PORCN",1.25308729799138,0.0153885365683059,0.00123776863549351,0,0,NA,662,164,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SEMA6A",-1.27004294170936,0.0155265497770587,0.00125182828123562,0,0,NA,622,124,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"VSTM4",-1.24253454731034,0.0158887863339648,0.00129091216729204,0,0,NA,765,267,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"GGA1",-1.25249737418103,0.0159042836255775,0.00129386237859858,0,0,NA,551,53,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SPECC1L",1.10804508737315,0.0160336963557654,0.00130867225871728,0,0,NA,971,473,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",96.9740714285714,"Consistent","Yes"
"PYDC1",-1.32540008299261,0.0161745034107542,0.00132290458969201,2,0,0.226699229519605,365,17,23,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"VPS9D1-AS1",-1.18921317866133,0.0162352807608336,0.00132890676507766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SPATA31A6",-1.34746103836207,0.0163043838210437,0.00133594387981282,0,0,NA,595,97,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TCN2",-1.2173641954766,0.0164280668965119,0.00135025207368591,1,0,1.001001001001,391,8,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-26.9541764285714,"Consistent","Yes"
"CTU2",-1.22952208231773,0.0165119706096501,0.00135854667038809,0,0,NA,709,211,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"POM121L4P",-1.34890725559606,0.0165700464524656,0.00136437743544788,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"NRARP",1.04654446076601,0.0166431814251893,0.00137321839499402,0,0,NA,634,136,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GK5",1.41675402697167,0.0168143968943162,0.00139090530935389,0,0,NA,815,317,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"LINC01002",-1.04920288834483,0.0170577340789011,0.00141717407053859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ZSCAN9",1.21991646769458,0.0170632813316398,0.00141799621491576,0,0,NA,774,276,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"NSUN5P2",1.2712149504569,0.0171201743535606,0.00142344910517314,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GPR141",-1.1373146930936,0.017243531270463,0.00143662627404188,0,0,NA,710,212,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-20.2606205714286,"Consistent","Yes"
"YDJC",1.04464137637931,0.0172854139873135,0.00144048166361216,0,0,NA,872,374,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"NT5C3B",1.23749418505911,0.0174250086569265,0.00145395945707157,3,0,0.263665106168382,281,17,23,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CCDC127",1.24083233251724,0.0174692389757327,0.00145801994542437,0,0,NA,623,125,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"RHBDL2",-1.03025755935714,0.0174833662290407,0.00145956920330096,0,0,NA,609,111,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SLC22A2",-1.15361028902586,0.0175100009359595,0.00146216348778185,0,0,NA,552,54,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"SLFN13",1.35748034941379,0.0178286750684804,0.00149560292403852,0,0,NA,989,491,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",35.8256828571428,"Consistent","Yes"
"ANKRD26",1.15617694923892,0.0178286750684804,0.00149526287221938,0,0,NA,728,230,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZCCHC9",-1.04750519091133,0.0178322966189829,0.00149700527395709,0,0,NA,820,322,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"TTC9",1.2245645899101,0.0179310920316345,0.00150795658676827,0,0,NA,646,148,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DGCR6",1.08879809315025,0.0179563597910011,0.00151081626528807,0,0,NA,832,334,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"TSPYL2",1.2435954826564,0.0182548855535803,0.00154059778146919,0,0,NA,810,312,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",8.43522285714286,"Consistent","Yes"
"RNFT2",1.27658719412931,0.0183791932885357,0.00155536904944374,0,0,NA,877,379,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ANKRD9",-1.21135352297537,0.0184335632659638,0.00156114105278007,1,0,1.11111111111111,443,24,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"AQP12A",-1.305106642633,0.0184613508679795,0.00156388526228083,1,0,1.06044538706257,479,33,2,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RUNX1T1",-1.12116968911207,0.0185648098879133,0.00157618698842989,0,0,NA,679,181,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"ZNF101",1.33074004179557,0.0187438463099294,0.00159548191514281,0,0,NA,667,169,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"UCP3",1.24352432219951,0.0190162720383874,0.00162337466618911,0,0,NA,931,433,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",9.130389,"Consistent","Yes"
"ABCF3",1.31891770095197,0.0190906326181881,0.00163012685204956,0,0,NA,860,362,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZXDB",1.25659276800369,0.0191863710120293,0.00164155163472318,0,0,NA,966,468,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PEAR1",-1.25953476527217,0.019203987863076,0.0016450844810408,0,0,NA,919,421,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"C2orf92",1.2318407623399,0.0192736414068461,0.00165309905229899,0,0,NA,628,130,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"ZSCAN12P1",1.16787014008374,0.0195627640841228,0.00168328159975175,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"KLRA1P",1.51173737848276,0.019661154556593,0.0016946615612604,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"CAPN12",1.40145042710468,0.0196768516676636,0.00169643115730614,0,0,NA,862,364,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"P2RY2",1.13277273316995,0.0197341788923117,0.00170316130657703,0,0,NA,676,178,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SP8",-1.10760158506034,0.0197865142166269,0.00170923711130058,0,0,NA,553,55,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RNU4ATAC",-1.31933339721921,0.0198960635942552,0.00172196198165727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"HPGD",1.0441773792697,0.0199176186260663,0.00172435778539487,0,0,NA,778,280,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"USHBP1",1.20334800569951,0.0202163351989474,0.00176214607902414,0,0,NA,918,420,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PPP1R3F",1.28309393491749,0.0202522232321227,0.00176661852843144,0,0,NA,986,488,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"BICDL3P",-1.2394695337931,0.0202677908685666,0.00176926386803371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"RNF214",1.19664875682389,0.0202890952140786,0.00177198276043434,0,0,NA,907,409,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"GDF10",-1.12783383719458,0.0204655375464597,0.00179047507011345,0,0,NA,776,278,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CSTF3",1.14617370068227,0.0206743374846088,0.00181219447367789,0,0,NA,818,320,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",32.1364828571429,"Consistent","Yes"
"UQCC1",1.32086849637808,0.0207803865830255,0.00182632984070078,1,0,0.1943043374413,516,17,23,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",35.0576285714286,"Consistent","Yes"
