"Gene","GeneSymbol","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1795338","YPEL1",29799,1.10878143392611,-0.293208509964912,7.8648128781157,1.08528993685291e-10,7.32276128678565e-08,14.1765863504196
"ILMN_1774733","SOCS1",8651,-1.48119669249754,0.359677226736842,-7.83360204610043,1.22380081775138e-10,8.14103329904445e-08,14.0616380078712
"ILMN_1731224","PARP9",83666,-1.17217211690887,0.418412970350877,-7.81942022747398,1.29246301267642e-10,8.47837785440554e-08,14.0093949018004
"ILMN_2347798","IFI6",2537,-1.76425566338547,0.282996712614035,-7.78902633395809,1.45289887419044e-10,9.40025571601216e-08,13.8974054122767
"ILMN_1722158","CASP5",838,-2.3171807825936,0.795234494701754,-7.77999800241661,1.50429335589433e-10,9.6012539854385e-08,13.8641334136365
"ILMN_1747744","LHFPL2",10184,-1.48527424249507,0.403439267684211,-7.76610346944857,1.5869703459839e-10,9.78319209845154e-08,13.8129227210352
"ILMN_1725471","GK",2710,-1.47003103820443,0.516819845719298,-7.77009408952196,1.56276954654135e-10,9.78319209845154e-08,13.8276314933122
"ILMN_1676448","WDFY1",57590,-0.826379308799261,0.254310673473684,-7.74932801599143,1.69287888831259e-10,1.01210585789736e-07,13.7510854814612
"ILMN_1809467","VAMP5",10791,-1.30113470607635,0.508192702842105,-7.70236499250002,2.02856113138454e-10,1.16842647312711e-07,13.5779250462025
"ILMN_1765994","ZBP1",81030,-1.07399090384606,0.26470831177193,-7.69801403467935,2.06285049877135e-10,1.17386134828276e-07,13.561879031717
"ILMN_1670638","PITPNC1",26207,0.857097489307882,-0.268797632245614,7.66936324677102,2.30360682112688e-10,1.29525778296004e-07,13.4562037887626
"ILMN_1678054","TRIM21",6737,-0.839431336608374,0.210173043561404,-7.65636259070194,2.42194621537078e-10,1.34577578468444e-07,13.408245004771
"ILMN_1700671","ETV7",51513,-2.76153777016133,0.267993735070175,-7.65253535411034,2.45793007117819e-10,1.34988947897462e-07,13.3941256782466
"ILMN_1719756","ZAP70",7535,1.30911997559852,-0.420521359,7.64357529391443,2.54428068776328e-10,1.3812519673994e-07,13.3610690337868
"ILMN_2185845","BRSK1",84446,-1.29419668042488,0.353360164649123,-7.63937002788226,2.58584899944053e-10,1.38786629650654e-07,13.3455537128806
"ILMN_1701789","IFIT3",3437,-1.64384782685468,0.315706115578947,-7.63250306559262,2.65519461728674e-10,1.40907299965247e-07,13.3202171311743
"ILMN_1682312","CYBB",1536,-0.831484977422414,0.173563189666667,-7.62622788461263,2.72019119359356e-10,1.4275261140513e-07,13.2970630048841
"ILMN_2129015","AFF1",4299,-0.888091620940887,0.309187736438596,-7.58210458870729,3.22447611634245e-10,1.65538295055403e-07,13.1342315185404
"ILMN_1775542","FCMR",9214,1.1656459935197,-0.34185409745614,7.57482888104814,3.31619139363671e-10,1.68416167433178e-07,13.1073773644061
"ILMN_1687201","APOL6",80830,-2.51438541736453,0.21995759745614,-7.5703881982622,3.37344788451066e-10,1.69150950094831e-07,13.0909865652148
"ILMN_1654586","RASA3",22821,1.06273071365271,-0.262677294859649,7.52291913239259,4.05090773896434e-10,1.97245797339201e-07,12.915752046548
"ILMN_2405521","MTHFD2",10797,-1.05580803980665,0.47540977545614,-7.52000045027732,4.09675099042941e-10,1.9744249594793e-07,12.9049762601567
"ILMN_2309180","SMARCD3",6604,-1.45627855591256,0.511276011210526,-7.50487806690986,4.34272240742714e-10,2.07182951540597e-07,12.8491421128885
"ILMN_3235832","CCL4L2",9560,1.25375616847167,-0.280390811315789,7.4957043225718,4.4990837473503e-10,2.12496224471102e-07,12.8152694836505
"ILMN_1768534","BHLHE40",8553,0.892695584423645,-0.139795009052632,7.48076170715002,4.76592508866632e-10,2.22870700854256e-07,12.7600935007422
"ILMN_1760109","SLAMF6",114836,1.10873008585468,-0.296712924350877,7.45497530781792,5.26419030584572e-10,2.43757816015097e-07,12.6648693362262
"ILMN_1697971","TRIM38",10475,-0.862726255357143,0.0642193415087719,-7.44072298106503,5.56161431041012e-10,2.55029714072797e-07,12.6122346947589
"ILMN_2163819","KIF21B",23046,0.823800120897783,-0.198286065736842,7.42218944293591,5.973667560322e-10,2.66171974095819e-07,12.5437859190771
"ILMN_1678494","ZNF438",220929,-1.20067537261823,0.417323516508772,-7.40930558323264,6.27797501210014e-10,2.74550960922687e-07,12.4962007193019
"ILMN_1678087","MAP3K4",4216,1.0794744024803,-0.258786910982456,7.40990791445208,6.26340883116518e-10,2.74550960922687e-07,12.4984254016631
"ILMN_1716276","CCL4",6351,1.23598317153818,-0.218460487192982,7.39797273464795,6.55844205640289e-10,2.84185116299051e-07,12.4543427787148
"ILMN_1704571","FAM53B",9679,0.778885788907635,-0.195677301385965,7.39437674763269,6.65002935115004e-10,2.85534123894698e-07,12.4410607556047
"ILMN_1654685","MCTP1",79772,-1.26232990128818,0.270862244403509,-7.38313054584496,6.94480124840455e-10,2.9286598907446e-07,12.3995214966717
"ILMN_1685122","COL9A2",1298,2.57976428233498,-0.353728778298246,7.37251516388699,7.23501891590291e-10,3.0240458266992e-07,12.3603114226044
"ILMN_1767006","PSMB8",5696,-0.797177843916256,0.241721627508772,-7.36367122174622,7.48604783378288e-10,3.10152215120526e-07,12.3276439722123
"ILMN_1716815","CEACAM1",634,-1.5612097963399,0.423570821912281,-7.35797882675431,7.65221133512379e-10,3.1427964658194e-07,12.3066173594698
"ILMN_2337928","CXCR5",643,1.67031275544581,-0.397155279929825,7.35424580291642,7.76317749912764e-10,3.16088479708015e-07,12.2928281931693
"ILMN_1716678","NPC2",10577,-0.644118229523399,0.146653101508772,-7.33598785976552,8.32952794921378e-10,3.36249516725911e-07,12.2253854655889
"ILMN_1731064","COQ8A",56997,0.949227714581281,-0.254549046666667,7.31523227983209,9.02369907277437e-10,3.611850261917e-07,12.1487152920933
"ILMN_1657977","MSRB2",22921,-1.16440909451232,0.379478122736842,-7.30484212158073,9.39263255767117e-10,3.72792796917115e-07,12.1103341286221
"ILMN_2168217","GPR183",1880,1.35337013228079,-0.345580038175439,7.29218597330126,9.86246049575211e-10,3.8605700996783e-07,12.0635822232445
"ILMN_1676924","CD247",919,0.856204471490148,-0.256107482929825,7.29145494912403,9.89030471641663e-10,3.8605700996783e-07,12.0608818109598
"ILMN_1675756","KCNJ15",3772,-1.66933644508128,0.364705710666667,-7.27288143709851,1.06247384806356e-09,4.07981319657643e-07,11.9922710418269
"ILMN_1778059","CASP4",837,-2.38750971460345,0.308728977526316,-7.26592681730554,1.09135566130746e-09,4.15692090638811e-07,11.966580659998
"ILMN_1726591","CARD16",114769,-1.24439028508497,0.425555033666667,-7.25257213943387,1.14903511877724e-09,4.25803379644542e-07,11.9172486796164
"ILMN_1797522","DUSP3",1845,-1.13497769421059,0.503259760315789,-7.24944442403836,1.16297846698452e-09,4.25803379644542e-07,11.9056950048625
"ILMN_1758823","SMARCB1",6598,0.903211095605911,0.0362210985789474,7.25116620815524,1.15528196155805e-09,4.25803379644542e-07,11.9120552138543
"ILMN_3287068","RPSAP9",653162,0.696094416449507,-0.192374597438597,7.24620371650645,1.17760396534913e-09,4.2784163759542e-07,11.8937239698129
"ILMN_2376108","PSMB9",5698,-0.835022610502463,0.304363275578947,-7.2369661248968,1.22031052053896e-09,4.37958724303979e-07,11.8596008852476
"ILMN_2415235","CSNK1E",1454,0.797097089887931,-0.167357369070175,7.23618416260009,1.2239959265763e-09,4.37958724303979e-07,11.8567123793379
"ILMN_1739428","IFIT2",3433,-1.14381419756897,0.345582275842105,-7.22459944786271,1.27991647286163e-09,4.54524322779908e-07,11.8139196657257
"ILMN_1758250","TRAFD1",10906,-0.965789955827586,0.254280170368421,-7.22087042383409,1.29845459271163e-09,4.57666484092261e-07,11.8001451726565
"ILMN_1753342","SAT1",6303,-0.745481927668719,0.229581606403509,-7.21561271603676,1.32504908533226e-09,4.63580691476502e-07,11.7807240540656
"ILMN_2050255","UCKL1",54963,0.852625073512315,-0.133164525789474,7.20015417497574,1.40643648436402e-09,4.88436776419097e-07,11.7236236176577
"ILMN_1703326","PTGDR2",11251,3.35392836742611,-0.964298957368421,7.19473348208377,1.43614350345224e-09,4.95113093514984e-07,11.7036011326919
"ILMN_3237376","GRAMD1B",57476,-2.37161126607266,0.206120707473684,-7.17530327813186,1.5478731868149e-09,5.29765206423584e-07,11.6318333076569
"ILMN_1745242","PLSCR1",5359,-1.6262627315,0.687684954192982,-7.17164225395334,1.56987789673388e-09,5.33430956407468e-07,11.6183112111481
"ILMN_2210601","RNASEL",6041,-0.820894117408867,0.227999674561404,-7.1587223704049,1.65006126299272e-09,5.5667173937435e-07,11.5705922230475
"ILMN_1666453","STK3",6788,-1.11697308416256,0.282831699122807,-7.14968841822339,1.7085464177061e-09,5.72314580529622e-07,11.5372267038954
"ILMN_1714444","KLF12",11278,1.32627676116256,-0.45337126345614,7.10072841603598,2.06346991116612e-09,6.86336249114698e-07,11.3564168644897
"ILMN_1722981","TLR5",7100,-1.43977660973153,0.600603813964912,-7.08881358267771,2.16044930056861e-09,7.08612367466361e-07,11.3124201216728
"ILMN_2354478","CYFIP2",26999,0.964852723419951,-0.265775004087719,7.09048623541037,2.1465650372165e-09,7.08612367466361e-07,11.3185964346419
"ILMN_2335813","GCH1",2643,-2.52014136115887,-0.0132929121403509,-7.06665664048272,2.35305901908275e-09,7.6121459267327e-07,11.2306092521347
"ILMN_1786612","PSME2",5721,-0.71188367207266,0.28821386645614,-7.06828545609418,2.33833356555408e-09,7.6121459267327e-07,11.2366231098535
"ILMN_1769734","NT5C3A",51251,-0.918687384247537,0.188394139789474,-7.0540490234796,2.47021660635311e-09,7.8831621982881e-07,11.1840614047039
"ILMN_2338323","CDC25B",994,1.02881809847783,-0.23976899945614,7.04564020929855,2.55157692009523e-09,8.08815634315555e-07,11.1530173107673
"ILMN_2410986","STAT3",6774,-0.817350137791872,0.147744140017544,-7.04024550377235,2.60517749471565e-09,8.20300921686098e-07,11.1331015590225
"ILMN_1657871","RSAD2",91543,-2.10137693423892,0.350245060807018,-7.03604833869008,2.64765604379411e-09,8.22706859239735e-07,11.1176071819524
"ILMN_1676893","ADCY3",109,-1.74935138140394,0.71726954745614,-7.03629162797359,2.64517499296792e-09,8.22706859239735e-07,11.1185053063618
"ILMN_1700257","FAM241A",132720,-0.942952285716749,0.166861565649123,-7.03301154353936,2.67882134457604e-09,8.26950398207001e-07,11.1063966762093
"ILMN_1749244","LYRM1",57149,-0.705080084204433,0.245654494807018,-7.01091717905155,2.91686803120468e-09,8.94588272609274e-07,11.0248397252885
"ILMN_2357419","LILRA5",353514,-1.65265836691379,0.243894319824561,-7.00697725548671,2.96148402696734e-09,8.96627256908298e-07,11.0102973715632
"ILMN_1691949","THOC3",84321,0.805142928997537,-0.0492780121578947,7.00858590199017,2.94318587222973e-09,8.96627256908298e-07,11.0162348838124
"ILMN_1767894","POLB",5423,-0.868461127198276,0.221312941087719,-7.00440595807285,2.99096837600517e-09,8.99786161573885e-07,11.0008068348415
"ILMN_1809086","XRN1",54464,-0.762579472134236,0.178032177210526,-6.97868875291631,3.30247316211932e-09,9.87209556456062e-07,10.9058941979309
"ILMN_1702487","SGK1",6446,0.788123981396552,-0.23482904154386,6.97222707894317,3.38570552787626e-09,9.99439111169522e-07,10.8820490496215
"ILMN_1719986","PIK3IP1",113791,0.885005324174877,-0.239056142385965,6.96890922022622,3.42925294972591e-09,1.0060064973199e-06,10.8698057482553
"ILMN_1705892","SH2D1A",4068,0.85461453445197,-0.250179939157895,6.94725954238191,3.72746336919993e-09,1.08673964438693e-06,10.7899227809764
"ILMN_1734205","RASSF1",11186,0.79504293845197,-0.141630560017544,6.94321164428793,3.78602744598907e-09,1.09704210000926e-06,10.7749882334607
"ILMN_1810474","UBE2I",7329,0.538094471100985,0.0231946145614035,6.93939622629879,3.84206853154208e-09,1.10649230983697e-06,10.7609118231715
"ILMN_1714759","CNIH4",29097,-0.934868866497537,0.346586994087719,-6.93478649097528,3.910882077579e-09,1.11720889382966e-06,10.7439054386014
"ILMN_3219643","RPSA",3921,0.696759879800493,-0.10711081954386,6.93374572221733,3.92658796925164e-09,1.11720889382966e-06,10.740065883407
"ILMN_2261416","CD3D",915,0.954520039802956,-0.177831441578947,6.93197892970635,3.95339430809286e-09,1.11810039859601e-06,10.7335479856539
"ILMN_2316236","HOPX",84525,1.12316683737438,-0.302165018491228,6.92686308682233,4.03204798618073e-09,1.13355749068632e-06,10.714675563578
"ILMN_1734138","TATDN2",9797,0.692092605580049,-0.0493407162631579,6.91245458141408,4.26206569311558e-09,1.19113387426948e-06,10.6615264643238
"ILMN_1671142","GPR68",8111,2.86813889789409,-0.928643401842105,6.90746329206925,4.34476323643137e-09,1.20004393228006e-06,10.6431163848769
"ILMN_1798181","IRF7",3665,-1.03183079886699,0.397279490350877,-6.90761806430367,4.34217501578424e-09,1.20004393228006e-06,10.6436872418622
"ILMN_1715555","DBP",1628,1.49234988068965,-0.33540737122807,6.89468455926867,4.56385648374258e-09,1.24598558140836e-06,10.5959862656932
"ILMN_1810289","MYOF",26509,-1.35759499564778,0.411740960929825,-6.87858918392569,4.85556690095142e-09,1.30354863567841e-06,10.5366311818421
"ILMN_1713491","VAMP2",6844,0.680876286794335,-0.038457350631579,6.87701384475714,4.88509895016151e-09,1.30354863567841e-06,10.5308222409565
"ILMN_1767475","CERK",64781,0.655685579857143,-0.114642845035088,6.87827868741198,4.86137348639292e-09,1.30354863567841e-06,10.5354862435564
"ILMN_1780898","PRKCH",5583,0.756928754817734,-0.137680934385965,6.87344771994944,4.95261488345414e-09,1.3141401885417e-06,10.5176727371463
"ILMN_2126706","LMNB1",4001,-1.34471718285714,0.537268981666667,-6.83132157172335,5.82423163852308e-09,1.52824602510602e-06,10.3623727364593
"ILMN_1788002","MAPK14",1432,-1.69703616482389,0.333640176333333,-6.8230955686385,6.01150487648098e-09,1.56867064542029e-06,10.3320546883031
"ILMN_1660732","PPP2R2B",5521,1.45293145875616,-0.331274606754386,6.79697742033304,6.64684652517243e-09,1.72492971555175e-06,10.2358099597763
"ILMN_1695025","CD2",914,0.984020104241379,-0.282499381578947,6.78799438851668,6.88049675369981e-09,1.77580733428413e-06,10.202713975288
"ILMN_2095133","SPTAN1",6709,0.890923497886699,-0.238460830368421,6.77874511804444,7.12963220723247e-09,1.82021437178269e-06,10.1686405561248
"ILMN_1652787","PIK3AP1",118788,-1.16219925492611,0.185093145087719,-6.77608812297473,7.20284923364937e-09,1.8290202804005e-06,10.15885310236
"ILMN_2167426","ASPHD2",57168,-1.57490019019089,0.338539887491228,-6.77270669243735,7.29711427360503e-09,1.83299622338058e-06,10.1463975084529
"ILMN_2094166","CHMP5",51510,-0.886017482586207,0.380017395526316,-6.7713622550542,7.33493439094936e-09,1.83299622338058e-06,10.1414453703904
"ILMN_1769412","RAPGEF1",2889,0.572284794727833,-0.105178766684211,6.77364781158612,7.27075558667476e-09,1.83299622338058e-06,10.1498640985635
"ILMN_2066849","CALHM6",441168,-1.31462967883251,0.305205043438597,-6.76872691290023,7.40963669904496e-09,1.84191868911891e-06,10.1317385011647
"ILMN_1727098","PPP1R16B",26051,0.829338652815271,-0.22675385077193,6.76426623671542,7.53781326831888e-09,1.86397098678518e-06,10.1153089787252
"ILMN_1760062","IFI44",10561,-1.49588545192365,0.364208939614035,-6.75884074371784,7.69669699636946e-09,1.8835372841219e-06,10.0953270110958
"ILMN_3242011","MOB1A",55233,-0.859374937541872,0.295532682298246,-6.75940239004469,7.68009562037118e-09,1.8835372841219e-06,10.0973954823407
"ILMN_1708934","ADM",133,-1.35896314071429,0.420438490052632,-6.75591965327525,7.78361850659155e-09,1.89499013239601e-06,10.0845692330156
"ILMN_3253787","LOC100131257",100131257,-1.05402197173892,0.164408625789474,-6.75228979944366,7.89299530174687e-09,1.91176441588106e-06,10.0712017474165
"ILMN_2365248","HVCN1",84329,0.988660764075123,-0.0990198702982456,6.74615214650072,8.08143574528694e-09,1.93753447556166e-06,10.0486002423455
"ILMN_1713156","MSL3",10943,-0.920652011570197,0.166183494912281,-6.73832332298326,8.32832222057412e-09,1.98664134747443e-06,10.0197735673483
"ILMN_3244521","LINC00294",283267,0.945235079081281,-0.184754997035088,6.72224573651403,8.85916408687476e-09,2.09213589493591e-06,9.9605827556707
"ILMN_1780397","TRAF3IP3",80342,0.82329323373399,-0.145337093947368,6.72323113527534,8.82567960604457e-09,2.09213589493591e-06,9.96421022740446
"ILMN_1659227","CD79A",973,2.0693299632931,-0.470669575631579,6.72027717969187,8.92643657731717e-09,2.09703316160584e-06,9.95333619759933
"ILMN_1718977","GADD45B",4616,-0.922865416833744,0.393350745087719,-6.71904798102113,8.96870061282589e-09,2.09703316160584e-06,9.94881142248911
"ILMN_2073010","TMEM203",94107,0.619648864779557,-0.0246139288596491,6.70412960847289,9.49782699911315e-09,2.20981215268529e-06,9.89390149566013
"ILMN_1702177","GLO1",2739,0.781928826013547,-0.0174870815964912,6.69296681470688,9.91399984640924e-09,2.28413720363783e-06,9.85282177144039
"ILMN_1788538","NCALD",83988,1.43116675108621,-0.535482538649123,6.6836548176828,1.02750408864928e-08,2.34444664787412e-06,9.81855782413781
"ILMN_3238803","RASAL3",64926,0.878125838732759,-0.232805832649123,6.68229071302442,1.03290185339256e-08,2.34543208834539e-06,9.8135389013694
"ILMN_1811702","GRN",2896,-0.860113064008621,0.287780502807018,-6.66420375400626,1.10720115489371e-08,2.49020084508499e-06,9.74700093791161
"ILMN_1758798","NPIPB9",100507607,0.78010852060468,-0.0859966620350877,6.66507679241473,1.10349544319083e-08,2.49020084508499e-06,9.75021226544833
"ILMN_1688089","PEBP1",5037,0.861942087469212,-0.0918958213684211,6.6434217744541,1.19916799227148e-08,2.65905649967016e-06,9.67056980341242
"ILMN_1694398","EIF3F",8665,0.584092737817734,-0.0434721212982456,6.63458614277539,1.24053849774497e-08,2.72520343195314e-06,9.63808154075991
"ILMN_1710937","IFI16",3428,-0.842819097274631,0.352557922350877,-6.62319447856457,1.29598214711258e-08,2.82076187973613e-06,9.59620122439127
"ILMN_1707979","CARD17P",440068,-2.73365040400739,0.331499816701754,-6.62001791916831,1.3118780868362e-08,2.82928374061007e-06,9.58452421839362
"ILMN_1765332","TIMM10",26519,-1.67221023978818,0.450723197087719,-6.61626622470881,1.33090243052113e-08,2.8572660316338e-06,9.57073375704643
"ILMN_1801307","TNFSF10",8743,-0.929050795990148,0.397314399333333,-6.61316973134516,1.34681118820941e-08,2.87600392960722e-06,9.5593522850277
"ILMN_1798270","SMCO4",56935,-0.999302033160099,0.429056745754386,-6.60789659262318,1.37434001272405e-08,2.90667006624988e-06,9.53997160052445
"ILMN_1810922","PCNT",5116,0.709146662997537,-0.164408206666667,6.60710300407924,1.37853125032283e-08,2.90667006624988e-06,9.53705501552615
"ILMN_1694548","ANXA3",306,-1.8791106612734,0.698362907438597,-6.60184939633506,1.40660049113276e-08,2.9526732354085e-06,9.51774795490837
"ILMN_1763828","MTF1",4520,-0.817856099945813,0.284928366140351,-6.59914149314276,1.42129003214092e-08,2.97030750035609e-06,9.50779701224969
"ILMN_1763322","CCR3",1232,1.802876974633,-0.431288702736842,6.59696200446291,1.43322400071654e-08,2.98205298580806e-06,9.49978818777783
"ILMN_2093775","ZNF831",128611,1.07408232975985,-0.348850559333333,6.58915401566951,1.47680245293085e-08,3.04588893687235e-06,9.4710989839326
"ILMN_2198376","PSMA4",5685,-0.542225498299261,0.111358215508772,-6.584932093301,1.50091331548609e-08,3.08215812190102e-06,9.45558771735361
"ILMN_1774547","MPRIP",23164,0.931392731843596,-0.0983004698596491,6.57192792621446,1.57766979149655e-08,3.2118500828523e-06,9.40781739578073
"ILMN_1763852","ACACB",32,2.71875554524877,-1.07053711873684,6.57028113121387,1.58766473324123e-08,3.21697639313973e-06,9.40176869066716
"ILMN_1731714","CREB5",9586,-1.27061970544089,0.247931739175439,-6.53595916123173,1.81094296552172e-08,3.57197298439254e-06,9.27574210628517
"ILMN_2075051","PGS1",9489,-1.09488035565271,0.52301339745614,-6.53320060392559,1.83019089628209e-08,3.57197298439254e-06,9.26561624119502
"ILMN_1738656","GLOD4",51031,1.00766089972906,-0.332901888578947,6.53440535177006,1.82175979708185e-08,3.57197298439254e-06,9.27003846090716
"ILMN_1775677","TYSND1",219743,0.778607178501231,-0.218039882754386,6.53369944649844,1.82669517980338e-08,3.57197298439254e-06,9.267447311224
"ILMN_1738677","PRPF8",10594,0.547709093827586,-0.0598569493508772,6.53712171849225,1.80289167895887e-08,3.57197298439254e-06,9.28000966514175
"ILMN_1708728","H2AJ",55766,-1.08192771639778,0.532573323333333,-6.52918199240535,1.85859599249951e-08,3.61248342887837e-06,9.25086596845908
"ILMN_1802456","DCTD",1635,0.702549555809113,-0.0616663831578947,6.52761479631599,1.86979213455517e-08,3.61935050439243e-06,9.24511387729139
"ILMN_1691843","RNPS1",10921,0.549117353626847,-0.00523668347368421,6.52309577935976,1.90245365849036e-08,3.66754239772074e-06,9.22852860018947
"ILMN_2319077","FAS",355,-0.928884807204434,0.194971112982456,-6.51192794540378,1.98562704320468e-08,3.81232320640652e-06,9.18754725659333
"ILMN_3310840","MIR21",406991,-1.39844039324877,0.232280535596491,-6.49943143353931,2.08299420869737e-08,3.98307285307634e-06,9.14170015016891
"ILMN_2270443","LIMK2",3985,-1.63770824380049,-0.135656570473684,-6.49041857807995,2.15615476953239e-08,4.08192364786518e-06,9.10864047457422
"ILMN_2379718","RAB24",53917,-0.901797833731527,0.274913504035088,-6.48890157636744,2.16871788915873e-08,4.08192364786518e-06,9.10307657597615
"ILMN_1665428","GSDMD",79792,-0.713057129061576,0.250836490157895,-6.48883640377722,2.16925924840499e-08,4.08192364786518e-06,9.10283754641397
"ILMN_1726981","VEGFB",7423,0.699367262523399,-0.130726413368421,6.49094536819218,2.15180910112462e-08,4.08192364786518e-06,9.11057261701226
"ILMN_3268564","REX1BD",55049,0.766961882783251,-0.152667333508772,6.48609119859406,2.19218501025567e-08,4.10046397620292e-06,9.0927693919017
"ILMN_1714567","AHNAK",79026,0.700469130020936,-0.16983760654386,6.48558060673426,2.19647559014067e-08,4.10046397620292e-06,9.09089683285848
"ILMN_1795181","DDX60",55601,-1.0133991618165,0.344405600438596,-6.48162732880894,2.22997971973564e-08,4.14662095050527e-06,9.0763990862127
"ILMN_2378100","FBXL5",26234,-0.740458935509852,0.224591457210526,-6.47375816275619,2.29819263433781e-08,4.22357728842059e-06,9.04754398207564
"ILMN_2222880","SLC25A42",284439,0.824603817568966,-0.205866273894737,6.462853107707,2.39616784046705e-08,4.38656601833719e-06,9.00756398334893
"ILMN_2057573","ESYT2",57488,0.691689778802955,-0.115741547684211,6.45595202129166,2.46030627550598e-08,4.48659172580783e-06,8.98226771205786
"ILMN_2079655","KLRB1",3820,0.957635151194581,-0.297118000701754,6.45206967446821,2.49713667184777e-08,4.53624085184776e-06,8.9680383000077
"ILMN_3295847","RPL6",6128,0.541008073653941,-0.0742879912807018,6.45032506885965,2.51386529223751e-08,4.54913301217126e-06,8.96164440463109
"ILMN_1797822","SEL1L3",23231,0.839844439116995,-0.0136662773508772,6.44708245291836,2.54525482702539e-08,4.58835613493267e-06,8.94976096701357
"ILMN_1815682","HMCES",56941,0.633575543652709,-0.0793807088947368,6.44308466449843,2.58449203833475e-08,4.64137427614405e-06,8.93511106330742
"ILMN_2212354","WDR46",9277,0.745542534264778,-0.042151686754386,6.43335756312595,2.68249308735912e-08,4.78101249090787e-06,8.89947103763133
"ILMN_1813455","SP110",3431,-0.710510106474138,0.179555494719298,-6.43379989438824,2.6779573663028e-08,4.78101249090787e-06,8.90109158261168
"ILMN_1779677","TUT7",79670,-0.838505719397783,0.192159109508772,-6.42757534662368,2.7424925336203e-08,4.86957386674512e-06,8.87828839951689
"ILMN_1659047","H2AC18",8337,-1.21027176147783,0.519724395157895,-6.42279630499059,2.79308903573259e-08,4.94083851111184e-06,8.86078271176505
"ILMN_1656287","SPOCK2",9806,0.843912107740148,-0.272461809807018,6.42152920189564,2.80665913712467e-08,4.94631782483341e-06,8.85614158884393
"ILMN_2377109","LCK",3932,1.0996192172303,-0.34589069745614,6.40488385500744,2.99113416425085e-08,5.23237991524933e-06,8.79518475198934
"ILMN_1719998","MIR600HG",81571,2.56933758536453,-1.01449027189474,6.39675033712011,3.08561387561119e-08,5.37315935943811e-06,8.76540686627268
"ILMN_1777519","ITGB7",3695,0.779999764737685,-0.137525919824561,6.39600958737696,3.09436460326304e-08,5.37315935943811e-06,8.76269514157208
"ILMN_1665943","MAP4K1",11184,0.874918535199507,-0.278994970192982,6.38969113441695,3.17001713908575e-08,5.48436188630619e-06,8.73956641436147
"ILMN_1672807","CA5B",11238,1.17588866200739,-0.311751196385965,6.38528595245559,3.22384737972445e-08,5.53692856697329e-06,8.72344310168801
"ILMN_1797895","FFAR2",2867,-1.20681626012315,0.308456475964912,-6.37609857074385,3.33905823052331e-08,5.68106795021034e-06,8.68982156611905
"ILMN_2319994","RPL3",6122,0.590403299527094,-0.0597970272105263,6.37572280627324,3.34385655641099e-08,5.68106795021034e-06,8.6884465881451
"ILMN_1684349","IL2RB",3560,0.933119415833744,-0.29423927522807,6.3721480649284,3.38984860331944e-08,5.71806926369216e-06,8.67536665150325
"ILMN_1804988","MOAP1",64112,0.732025302514778,-0.0433167320877193,6.37086778485313,3.40647305695312e-08,5.72566295206237e-06,8.67068237429739
"ILMN_1710434","TBC1D10C",374403,0.731859884571428,-0.153508028736842,6.36557916312399,3.47600959450914e-08,5.8218230197965e-06,8.6513338304868
"ILMN_1797181","MRFAP1L2",93622,1.29669700986823,-0.368073819070175,6.36336719483505,3.50551034926556e-08,5.82988589106203e-06,8.64324197339707
"ILMN_1695821","ACTR1B",10120,0.739046338012315,-0.206160487736842,6.36033483963094,3.54635759526868e-08,5.86156822550135e-06,8.63214961832782
"ILMN_1706498","DSE",29940,-0.840074028141626,0.311235729614035,-6.35848911714043,3.57145174506492e-08,5.87746471676519e-06,8.62539833717388
"ILMN_2148847","AKIRIN2",55122,-0.705613312413793,0.304644623333333,-6.3568822254085,3.5934425463551e-08,5.89312100371172e-06,8.61952088041149
"ILMN_1676632","DISC1",27185,-2.55726650476847,0.0257181295789474,-6.35248702249317,3.65428257327277e-08,5.93111409684695e-06,8.60344583647721
"ILMN_1721127","H3C4",8351,-2.02793319916502,0.321109269491228,-6.3529317398881,3.64808033382233e-08,5.93111409684695e-06,8.60507227568225
"ILMN_1809866","WDR74",54663,1.04565975023522,-0.235082756754386,6.35402527252677,3.63287389628449e-08,5.93111409684695e-06,8.60907165943197
"ILMN_1810953","LINC01138",388685,-0.704108378067734,0.117328335649123,-6.33542914864324,3.90026327701989e-08,6.2871445336835e-06,8.54107359677741
"ILMN_1762747","RPL15",6138,0.570195691573892,-0.110020663263158,6.33394130759813,3.92248362178921e-08,6.30145659662334e-06,8.53563446290477
"ILMN_1906187","CAMK1D",57118,0.836687700736453,-0.128589807192982,6.32998915881002,3.98212066656585e-08,6.37168927797183e-06,8.52118742227536
"ILMN_1738816","FOXO1",2308,0.687136935274631,-0.156365332350877,6.32926256621069,3.99318249937469e-08,6.37168927797183e-06,8.51853151582047
"ILMN_1724533","LY96",23643,-0.908669927041872,0.347738942859649,-6.32066975333134,4.12634216360251e-08,6.56199551276466e-06,8.4871257430859
"ILMN_1767459","POLR3B",55703,1.97488896012069,-0.509994168070176,6.31963490765778,4.14267378762246e-08,6.56585992158377e-06,8.48334392833534
"ILMN_2188333","CD69",969,0.922891685252463,-0.106455948596491,6.31790916394515,4.17005203866359e-08,6.58714808823145e-06,8.47703745283845
