"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID"
"ILMN_2360291",79.0521057142857,123.359275714286,6.61687234054262,1.67886313429696e-05,0.00386479045014597,1.70394464098523,"UGGT1","56886"
"ILMN_2328813",55.7529057142857,135.982761428571,6.60844842117168,1.70083364999775e-05,0.00387877498228225,1.6966166292235,"DMAP1","55929"
"ILMN_2189037",-35.8347242857143,51.3074535714286,-6.60970286563912,1.69754275958115e-05,0.00387877498228225,1.69770862344017,"CFAP44","55779"
"ILMN_2251978",74.6667285714285,143.273478571429,6.60142205602374,1.71939156232842e-05,0.00390285890308436,1.69049534436736,"PAXBP1","94104"
"ILMN_1696407",327.831185714285,1035.83155,6.59771262493944,1.7292750273367e-05,0.00390712079440338,1.68726042324023,"SRSF2","6427"
"ILMN_1673352",-10851.4854285714,15351.4101428571,-6.5781824559892,1.78231088903649e-05,0.00391229081205761,1.67019077850854,"IFITM2","10581"
"ILMN_2234016",-6025.26642857143,12205.8725,-6.56508312663447,1.81884419164204e-05,0.00391229081205761,1.65870614474353,"FTH1","2495"
"ILMN_2235745",1242.63085714286,2815.10442857143,6.57343887186675,1.79545012946311e-05,0.00391229081205761,1.66603522304441,"GRIPAP1","56850"
"ILMN_2326509",-1211.90351428571,1772.0371,-6.53653380893543,1.90123534257305e-05,0.00391229081205761,1.63357655170362,"CASP1","834"
"ILMN_1769705",-742.343485714286,1433.44211428571,-6.55356678662937,1.85161625206793e-05,0.00391229081205761,1.64858568826726,"H3-5","440093"
"ILMN_1779252",-606.9648,605.361742857143,-6.5672405022329,1.8127733886654e-05,0.00391229081205761,1.66059956122911,"TRIM22","10346"
"ILMN_1658464",377.572642857142,1124.57696428571,6.5363511984311,1.90177485571545e-05,0.00391229081205761,1.63341537525868,"GTF3A","2971"
"ILMN_1723177",273.252085714286,699.568985714286,6.56596713216904,1.81635402817017e-05,0.00391229081205761,1.65948208451584,"ANAPC5","51433"
"ILMN_1708906",180.417314285714,398.935571428571,6.53476264509911,1.90647498065829e-05,0.00391229081205761,1.63201304362188,"CNOT11","55571"
